chnm	casn	gene_name	assay_name	assay_format_type	assay_source_name	organism	logc	resp	idx
17-Methyltestosterone	58-18-4	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	1.301029996	2.791742138	82875
17-Methyltestosterone	58-18-4	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	1.77815125	2.904217812	82876
17-Methyltestosterone	58-18-4	estrogen receptor 1	ATG_CIS	cell-based	ATG	human	2.301029996	2.271209856	82877
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.030038826	83402
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	2.301029996	-0.030038826	83403
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.77815125	0.005805622	83404
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.77815125	0.005805622	83405
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.301029996	0.127397519	83406
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.301029996	0.127397519	83407
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.84509804	0.032814151	83408
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.84509804	0.032814151	83409
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.046776771	83410
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.301029996	-0.046776771	83411
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.096910013	0.039142256	83412
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.096910013	0.039142256	83413
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.039801008	83414
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.522878745	0.039801008	83415
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-1.096910013	0.094369951	83416
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-1.096910013	0.094369951	83417
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.030038826	83418
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	2.301029996	-0.030038826	83419
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.77815125	0.005805622	83420
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.77815125	0.005805622	83421
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.301029996	0.127397519	83422
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.301029996	0.127397519	83423
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.84509804	0.032814151	83424
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.84509804	0.032814151	83425
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.046776771	83426
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.301029996	-0.046776771	83427
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.096910013	0.039142256	83428
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.096910013	0.039142256	83429
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.039801008	83430
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.522878745	0.039801008	83431
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-1.096910013	0.094369951	83432
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-1.096910013	0.094369951	83433
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.019948475	83930
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.019948475	83931
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.00834057	83932
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.522878745	0.00834057	83933
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.143468707	83934
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.143468707	83935
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.020057652	83936
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	2.301029996	-0.020057652	83937
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.77815125	0.04837285	83938
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.77815125	0.04837285	83939
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.029443778	83940
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.301029996	-0.029443778	83941
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.84509804	0.007268	83942
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.84509804	0.007268	83943
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.007020428	83944
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.301029996	-0.007020428	83945
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.019948475	83946
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.019948475	83947
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.00834057	83948
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.522878745	0.00834057	83949
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.143468707	83950
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.143468707	83951
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.020057652	83952
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	2.301029996	-0.020057652	83953
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.77815125	0.04837285	83954
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.77815125	0.04837285	83955
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.029443778	83956
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.301029996	-0.029443778	83957
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.84509804	0.007268	83958
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.84509804	0.007268	83959
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.007020428	83960
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.301029996	-0.007020428	83961
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.265092859	84220
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.265092859	84221
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.108721374	84222
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.522878745	0.108721374	84223
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-1.096910013	0.004210885	84224
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-1.096910013	0.004210885	84225
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.115022324	84226
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.84509804	-0.115022324	84227
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.038265125	84228
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.301029996	-0.038265125	84229
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.77815125	-0.102466557	84230
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.77815125	-0.102466557	84231
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.301029996	0.037834274	84232
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.301029996	0.037834274	84233
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.410657013	84234
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	2.301029996	-0.410657013	84235
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.265092859	84236
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.265092859	84237
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.108721374	84238
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.522878745	0.108721374	84239
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-1.096910013	0.004210885	84240
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-1.096910013	0.004210885	84241
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.115022324	84242
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.84509804	-0.115022324	84243
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.038265125	84244
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.301029996	-0.038265125	84245
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.77815125	-0.102466557	84246
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.77815125	-0.102466557	84247
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.301029996	0.037834274	84248
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.301029996	0.037834274	84249
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.410657013	84250
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	2.301029996	-0.410657013	84251
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.022039766	85214
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.022039766	85215
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.033723505	85216
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.522878745	0.033723505	85217
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.115174797	85218
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.115174797	85219
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.10342959	85220
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.301029996	-0.10342959	85221
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.149518791	85222
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.84509804	-0.149518791	85223
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.301029996	0.109457398	85224
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.301029996	0.109457398	85225
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.77815125	-0.062213353	85226
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.77815125	-0.062213353	85227
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.310551005	85228
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	2.301029996	-0.310551005	85229
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.022039766	85230
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.022039766	85231
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.033723505	85232
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.522878745	0.033723505	85233
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.115174797	85234
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.115174797	85235
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.10342959	85236
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.301029996	-0.10342959	85237
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.149518791	85238
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	0.84509804	-0.149518791	85239
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.301029996	0.109457398	85240
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.301029996	0.109457398	85241
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	1.77815125	-0.062213353	85242
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	1.77815125	-0.062213353	85243
17-Methyltestosterone	58-18-4	forkhead box O1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.310551005	85244
17-Methyltestosterone	58-18-4	forkhead box O3	ATG_CIS	cell-based	ATG	human	2.301029996	-0.310551005	85245
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.322838026	86909
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.322838026	86910
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.322838026	86911
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.322838026	86912
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020152258	86913
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020152258	86914
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020152258	86915
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020152258	86916
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.357295137	86917
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.357295137	86918
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.357295137	86919
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.357295137	86920
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.029062466	86921
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.301029996	-0.029062466	86922
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.301029996	-0.029062466	86923
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.301029996	-0.029062466	86924
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.363047082	86925
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.301029996	-0.363047082	86926
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.301029996	-0.363047082	86927
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.301029996	-0.363047082	86928
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	1.77815125	-0.71422667	86929
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.77815125	-0.71422667	86930
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.77815125	-0.71422667	86931
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.77815125	-0.71422667	86932
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.343550907	86933
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.84509804	-0.343550907	86934
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.84509804	-0.343550907	86935
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.84509804	-0.343550907	86936
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.688216463	86937
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	2.301029996	-0.688216463	86938
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	2.301029996	-0.688216463	86939
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	2.301029996	-0.688216463	86940
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.322838026	86941
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.322838026	86942
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.322838026	86943
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	-0.322838026	86944
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020152258	86945
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020152258	86946
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020152258	86947
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	-0.020152258	86948
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.357295137	86949
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.357295137	86950
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.357295137	86951
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.357295137	86952
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	-0.029062466	86953
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.301029996	-0.029062466	86954
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.301029996	-0.029062466	86955
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.301029996	-0.029062466	86956
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	1.301029996	-0.363047082	86957
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.301029996	-0.363047082	86958
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.301029996	-0.363047082	86959
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.301029996	-0.363047082	86960
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	1.77815125	-0.71422667	86961
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.77815125	-0.71422667	86962
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.77815125	-0.71422667	86963
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	1.77815125	-0.71422667	86964
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	0.84509804	-0.343550907	86965
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.84509804	-0.343550907	86966
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.84509804	-0.343550907	86967
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.84509804	-0.343550907	86968
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	2.301029996	-0.688216463	86969
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	2.301029996	-0.688216463	86970
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	2.301029996	-0.688216463	86971
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	2.301029996	-0.688216463	86972
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-1.096910013	0.319944619	87517
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	0.319944619	87518
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	0.319944619	87519
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-1.096910013	0.319944619	87520
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-0.522878745	0.259727096	87521
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	0.259727096	87522
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	0.259727096	87523
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.522878745	0.259727096	87524
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.031753409	87525
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.031753409	87526
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.031753409	87527
17-Methyltestosterone	58-18-4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	-0.096910013	-0.031753409	87528
17-Methyltestosterone	58-18-4	lymphoid enhancer-binding factor 1	ATG_CIS	cell-based	ATG	human	0.301029996	0.058278792	87529
17-Methyltestosterone	58-18-4	"transcription factor 7 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.301029996	0.058278792	87530
17-Methyltestosterone	58-18-4	"transcription factor 7-like 1 (T-cell specific, HMG-box)"	ATG_CIS	cell-based	ATG	human	0.301029996	0.058278792	87531
